Cupertino High School,news,https://chsprospector.com/6792/news/science-and-society/,education
Cupertino High School,news,https://chsprospector.com/6789/news/cupertino-finance/,transparency
Cupertino High School,news,https://chsprospector.com/6726/uncategorized/ukrainian-refugee-crisis-highlights-the-global-lack-of-empathy-for-people-facing-crisis/,humanitarian
Cupertino High School,news,https://chsprospector.com/7423/news/cupertino-single-use-plastics/,environment
Cupertino High School,news,https://chsprospector.com/6350/news/ppe-waste/,environment
Cupertino High School,news,https://chsprospector.com/5067/news/intersection-280-in-cupertino/,environment
Cupertino High School,news,https://chsprospector.com/4919/news/fight-for-abortion-rights-in-california/,feminism
Cupertino High School,news,https://chsprospector.com/4916/news/blood-drives/,human rights
Cupertino High School,news,https://chsprospector.com/4769/news/youth-politics-in-cupertino/,democracy
Cupertino High School,op,https://chsprospector.com/9520/opinions/self-improvement-how-far-is-too-far/,education
Cupertino High School,op,https://chsprospector.com/9479/opinions/the-organic-vs-conventional-grocery-showdown/,health
Cupertino High School,op,https://chsprospector.com/9433/opinions/destigmatization-of-sex-education-in-media/,education
Cupertino High School,op,https://chsprospector.com/9314/opinions/editorial-phone-usage/,education
Cupertino High School,op,https://chsprospector.com/9307/opinions/should-colleges-publicize-application-reviews/,education
Cupertino High School,op,https://chsprospector.com/9247/opinions/how-old-is-too-old-for-trick-or-treating/,custom category
Cupertino High School,op,https://chsprospector.com/9273/opinions/preserving-the-freedom-to-read/,education
Cupertino High School,op,https://chsprospector.com/9604/uncategorized/inadequate-sex-education-on-menstruation/,"education,gender"
Cupertino High School,op,https://chsprospector.com/9072/opinions/the-necessity-of-caaspp/,education
Cupertino High School,op,https://chsprospector.com/9074/opinions/supreme-court-overturning-student-loan-forgiveness/,education
Cupertino High School,op,https://chsprospector.com/9026/opinions/zero-waste-stores-need-to-be-everywhere/,environment
Cupertino High School,op,https://chsprospector.com/8916/opinions/the-issue-with-four-day-workweeks/,economy
Cupertino High School,op,https://chsprospector.com/8745/opinions/societal-acceptance-of-love-bombing/,gender
Cupertino High School,op,https://chsprospector.com/6717/uncategorized/new-bell-schedule-student-perspectives/,education
Cupertino High School,op,https://chsprospector.com/5622/opinions/problematic-christmas-songs/,gender
Cupertino High School,op,https://chsprospector.com/4846/opinions/the-ethicality-of-animal-dissections/,education
Cupertino High School,op,https://chsprospector.com/4388/opinions/the-push-of-sex-work-in-social-media/,feminism
Cupertino High School,op,https://chsprospector.com/4381/opinions/gym-bros/,health
Cupertino High School,op,https://chsprospector.com/4219/opinions/fuhsds-independent-study-program/,education
Cupertino High School,op,https://chsprospector.com/3759/opinions/saviorism-or-activism/,humanitarian
Cupertino High School,op,https://chsprospector.com/3753/opinions/female-rappers-contribute-to-positive-body-autonomy/,feminism
Cupertino High School,op,https://chsprospector.com/3709/opinions/skills-high-schoolers-should-be-taught/,education
Cupertino High School,op,https://chsprospector.com/3700/opinions/fashion-trend-biases/,gender
Cupertino High School,op,https://chsprospector.com/3629/opinions/opinions-we-need-less-synchronous-hours/,education
Monta Vista High School,news,https://elestoque.org/2024/06/03/news/district-shift-to-communication-pd/,education
Monta Vista High School,news,https://elestoque.org/2024/05/30/news/fafsa-failure/,education
Monta Vista High School,news,https://elestoque.org/2024/05/25/news/moving-on-up/,education
Monta Vista High School,news,https://elestoque.org/2024/05/21/news/the-juice-is-loose/,racial issues
Monta Vista High School,news,https://elestoque.org/2024/05/13/news/fuhsd-celebrates-its-100th-anniversary/,education
Monta Vista High School,news,https://elestoque.org/2024/04/29/news/supreme-courts-overturning-of-affirmative-action-may-have-substantial-long-term-effects-on-admissions/,"diversity, racial issues, education"
Monta Vista High School,news,https://elestoque.org/2024/04/24/news/the-bare-minimum/,economy
Monta Vista High School,news,https://elestoque.org/2024/04/24/news/shelter-in-place-held-following-shooting-threat-phone-call/,crime
Monta Vista High School,news,https://elestoque.org/2024/04/21/news/standardized-testing-makes-comeback/,education
Monta Vista High School,news,https://elestoque.org/2024/04/17/uncategorized/duke-shifts-scoring-of-college-essays/,education
Monta Vista High School,news,https://elestoque.org/2024/04/10/news/tick-tock-tiktok/,cyber issues
Monta Vista High School,news,https://elestoque.org/2024/04/10/news/putting-on-the-white-hat/,cyber issues
Monta Vista High School,news,https://elestoque.org/2024/04/09/news/pressing-matters/,education
Monta Vista High School,news,https://elestoque.org/2024/03/26/news/steering-toward-new-routes/,education
Monta Vista High School,op,https://elestoque.org/2024/05/23/opinion/the-ultimate-college-debt/,education
Monta Vista High School,op,https://elestoque.org/2024/05/23/opinion/forgoing-the-forbidden-fruit/,drugs
Monta Vista High School,op,https://elestoque.org/2024/05/23/opinion/a-summer-to-remember/,education
Monta Vista High School,op,https://elestoque.org/2024/05/21/opinion/treating-toxicity/,education
Monta Vista High School,op,https://elestoque.org/2024/04/15/uncategorized/beyond-the-birds-and-the-bees/,gender
Monta Vista High School,op,https://elestoque.org/2024/04/13/opinion/i-heard-that-they-got-a/,education
Cypress High School,news,https://cyphype.com/4755/news/discounts-stores-coming-to-an-end/,economy
Cypress High School,news,https://cyphype.com/4739/news/is-the-requirement-of-service-hours-good-or-bad/,education
Cypress High School,news,https://cyphype.com/4571/news/ramadan-2024/,humanitarian
Cypress High School,news,https://cyphype.com/4470/news/auhsd-to-lay-off-over-100-teachers/,education
Cypress High School,news,https://cyphype.com/4294/news/the-2024-election-is-underway/,democracy
Cypress High School,news,https://cyphype.com/4032/news/are-big-corporations-corrupting-the-city-of-anaheim/,anti-corruption
Cypress High School,news,https://cyphype.com/3965/news/artificial-intelligence-continues-to-evolve/,tech/innovation
Cypress High School,news,https://cyphype.com/3809/news/2024-presidential-election/,democracy
Cypress High School,news,https://cyphype.com/3657/news/installation-of-solar-panels-nearing-completion/,energy
Cypress High School,op,https://cyphype.com/4062/opinion/student-athletes-balancing-life/,education
Cypress High School,op,https://cyphype.com/3913/opinion/palestinians-fear-second-nakba-is-on-the-way/,human rights
Cypress High School,op,https://cyphype.com/3881/opinion/food-waste-at-cypress-is-wrong/,environment
Cypress High School,op,https://cyphype.com/3271/opinion/should-students-have-a-job/,education
Cypress High School,op,https://cyphype.com/2959/opinion/the-body-is-an-instrument-not-an-ornament/,gender
Cypress High School,op,https://cyphype.com/2835/opinion/what-joining-an-activity-can-do-for-you/,education
Cypress High School,op,https://cyphype.com/2767/opinion/kanye-face-of-fiery-fame/,custom category: cultural issues
Cypress High School,op,https://cyphype.com/2734/opinion/new-lunch-rules-point-out-needed-safety/,education
Cypress High School,op,https://cyphype.com/2171/opinion/the-new-5-star-system-and-what-the-centurions-think-of-it/,education
Cypress High School,op,https://cyphype.com/1958/opinion/the-future-of-roe-v-wade/,feminism
Cypress High School,op,https://cyphype.com/1559/opinion/review-of-bidens-first-year/,economy
Cypress High School,op,https://cyphype.com/1447/opinion/holiday-shopping-harmless-fun-or-overconsumption/,environment
Cypress High School,feat,https://cyphype.com/4096/features/bringing-awareness-to-homelessness-in-orange-county/,humanitarian
Oxford Academy,news,https://oagamut.com/2733/news/all-rifs-rescinded/,education
Oxford Academy,news,https://oagamut.com/2676/news/anaheim-districts-lcap-drives-change-with-student-input/,education
Oxford Academy,news,https://oagamut.com/2380/news/california-directs-2-billion-settlement-for-learning-loss-recovery/,education
Oxford Academy,news,https://oagamut.com/2374/news/tech-titans-are-scrutinized-in-a-senate-hearing/,tech/innovation
Oxford Academy,news,https://oagamut.com/2294/news/auhsd-to-lay-off-119-teachers-following-unanimous-school-board-vote/,education
Oxford Academy,news,https://oagamut.com/2301/news/students-respond-to-auhsd-decision-to-lay-off-teachers/,education
Oxford Academy,news,https://oagamut.com/2214/news/oa-law-and-politics-club-hosts-courthouse-field-trip/,education
Oxford Academy,news,https://oagamut.com/2107/news/dr-claudine-gay-leaves-post-as-harvard-university-president/,"education, diversity, racial issues"
Oxford Academy,news,https://oagamut.com/2105/news/californias-minimum-wage-increases-to-sixteen-dollars-or-more/,economy
Oxford Academy,news,https://oagamut.com/1983/news/rooted-youth-fellowship-builds-bridges-towards-equity/,education
Oxford Academy,news,https://oagamut.com/1987/news/the-common-app-direct-admissions-program-underway-for-expansion/,education
Oxford Academy,news,https://oagamut.com/1869/news/oxford-caught-in-district-wide-internet-outage/,tech/innovation
Oxford Academy,news,https://oagamut.com/1846/news/ebony-alerts-implemented-to-find-black-youth/,racial issues
Oxford Academy,news,https://oagamut.com/1858/news/scholastic-removes-collection-of-diverse-books/,diversity
Oxford Academy,news,https://oagamut.com/1850/news/the-asian-liver-center-working-on-hepatitis-b/,health
Oxford Academy,op,https://oagamut.com/2726/op-ed/prestige-shouldnt-equal-privilege-in-college-admissions/,education
Oxford Academy,op,https://oagamut.com/2706/op-ed/teaching-world-languages-needs-a-new-approach-2/,education
Oxford Academy,op,https://oagamut.com/2702/op-ed/the-california-prison-system-should-focus-on-rehabilitation-2/,crime
Oxford Academy,op,https://oagamut.com/2682/op-ed/out-with-netflix-in-with-the-dvds/,economy
Oxford Academy,op,https://oagamut.com/2687/uncategorized/the-california-prison-system-should-focus-on-rehabilitation/,crime
Oxford Academy,op,https://oagamut.com/2689/op-ed/online-hate-towards-angel-reese-unveils-the-double-standards-of-sports-media/,racial issues
Oxford Academy,op,https://oagamut.com/2429/op-ed/oxford-academy-teachers-speak-on-the-auhsd-layoffs/,education
Oxford Academy,op,https://oagamut.com/2417/op-ed/limited-you-auhsd-fails-its-students-teachers-and-self/,education
Oxford Academy,op,https://oagamut.com/2345/op-ed/disneyland-forward-is-a-step-backwards-for-residents/,anti-corruption
Oxford Academy,op,https://oagamut.com/2354/op-ed/its-time-to-rethink-how-colleges-pay-their-student-athletes/,education
Oxford Academy,op,https://oagamut.com/2333/op-ed/unveiling-nfls-sexism-swift-vs-football/,feminism
Oxford Academy,op,https://oagamut.com/2336/op-ed/orange-county-high-speed-rails-head-towards-disaster/,environment
Oxford Academy,op,https://oagamut.com/2324/op-ed/reviving-standardized-testing-widens-the-college-admissions-gap/,education
Oxford Academy,op,https://oagamut.com/2338/op-ed/hate-speech-in-modern-debates-should-be-condemned-not-normalized/,racial issues
Oxford Academy,op,https://oagamut.com/2114/op-ed/re-examining-the-role-of-extracurriculars-in-college-applications/,education
Oxford Academy,op,https://oagamut.com/2117/op-ed/california-gun-violence-calls-for-legal-restrictions/,gun control
Oxford Academy,op,https://oagamut.com/2119/op-ed/stanley-stans-erase-the-message-of-sustainability/,environment
Oxford Academy,op,https://oagamut.com/2122/op-ed/tiktoks-preteen-frenzy-unveils-the-sephora-apocalypse/,education
Oxford Academy,op,https://oagamut.com/2125/op-ed/artists-abuse-creative-freedom-with-religion/,human rights
Oxford Academy,op,https://oagamut.com/2128/op-ed/it-is-time-to-value-environmental-preservation/,environment
Oxford Academy,op,https://oagamut.com/2032/op-ed/gentrification-pressures-oc-residents-out-of-homes-stakeholders-inattentive-to-needs/,racial issues
Oxford Academy,op,https://oagamut.com/2035/op-ed/street-vendors-struggle-with-orange-countys-unrealistic-regulations/,human rights
Oxford Academy,op,https://oagamut.com/2045/op-ed/improving-communities-through-establishing-sidewalks/,diversity
Oxford Academy,op,https://oagamut.com/2042/op-ed/working-class-is-not-the-style-for-celebrities/,economy
Oxford Academy,op,https://oagamut.com/2025/op-ed/how-consumerism-stole-christmas/,economy
Oxford Academy,op,https://oagamut.com/2028/op-ed/celebrities-are-not-our-saviors/,geopolitics
Oxford Academy,op,https://oagamut.com/1861/op-ed/corporate-greenwashing-pollutes-consumer-consciousness/,environment
Oxford Academy,op,https://oagamut.com/1873/op-ed/oxford-admissions-inflicts-barriers-on-underprivileged-applicants/,education
Oxford Academy,op,https://oagamut.com/1863/op-ed/thanksgiving-masks-the-dark-history-of-indigenous-oppression/,racial issues
San Ramon Valley High School,op,https://thewolfprint.com/issuessrv/2024/03/21/all-students-should-be-able-to-eat-off-campus/,education
San Ramon Valley High School,op,https://thewolfprint.com/issuessrv/2024/01/21/we-need-to-do-better-where-justice-fails-and-how-it-can-succeed/,racial issues
San Ramon Valley High School,op,https://thewolfprint.com/opinion/2023/03/23/opinion-honoring-coco-chanels-tarnished-legacy/,gender
San Ramon Valley High School,op,https://thewolfprint.com/opinion/2023/02/16/whitewashed/,racial issues
San Ramon Valley High School,op,https://thewolfprint.com/community/2020/11/18/racism-in-america/,racial issues
Monte Vista High School,news,https://mvstampede.net/6544/news/will-bart-become-more-bearable/,infrastructure
Monte Vista High School,news,https://mvstampede.net/6491/news/whats-going-on-at-the-ivys/,education
Monte Vista High School,news,https://mvstampede.net/6488/news/minimum-wage-increases/,economy
Monte Vista High School,news,https://mvstampede.net/6449/news/leading-monte-vista-in-sustainability/,environment
Monte Vista High School,news,https://mvstampede.net/6400/news/the-crisis-in-israel-and-gaza/,geopolitics
Monte Vista High School,news,https://mvstampede.net/6353/news/empowering-the-local-community-monte-vista-supporting-small-businesses/,economy
Monte Vista High School,news,https://mvstampede.net/6350/news/mv-moves-towards-sustainability/,environment
Monte Vista High School,news,https://mvstampede.net/6347/news/paper-vs-digital-the-classroom-divide/,education
Monte Vista High School,news,https://mvstampede.net/6303/news/know-your-spot/,education
Monte Vista High School,news,https://mvstampede.net/6190/news/canceled-candy-chemicals/,health
Monte Vista High School,news,https://mvstampede.net/6052/news/the-removal-of-race/,racial issues
Monte Vista High School,news,https://mvstampede.net/6046/news/the-race-of-the-century/,gender
Monte Vista High School,news,https://mvstampede.net/6043/news/george-santos-mystery-man/,transparency
Monte Vista High School,news,https://mvstampede.net/5952/news/racist-incident-at-san-ramon-in-n-out/,racial issues
Monte Vista High School,news,https://mvstampede.net/5969/news/andrew-tates-everlasting-influence-on-teenage-boys/,human trafficking
Monte Vista High School,news,https://mvstampede.net/5957/news/kevin-mccarthy-wins-speakership/,Democracy
Monte Vista High School,news,https://mvstampede.net/5955/news/bidens-border-band-aid/,human rights
Monte Vista High School,news,https://mvstampede.net/5960/news/robot-ghost-writers/,education
Monte Vista High School,news,https://mvstampede.net/5966/news/jair-bolsonaro-the-new-donald-trump/,democracy
Monte Vista High School,news,https://mvstampede.net/5937/news/multiple-monte-vista-students-physically-attack-dougherty-valley-student-following-basketball-game/,crime
Monte Vista High School,news,https://mvstampede.net/5817/news/the-new-green-slip/,education
Monte Vista High School,feat,https://mvstampede.net/6508/feature/ken-behring-blackhawks-self-made-billionare/,humanitarian
Monte Vista High School,feat,https://mvstampede.net/6373/feature/daphne-milich-contra-costas-first-student-board-member/,education
Monte Vista High School,feat,https://mvstampede.net/6313/feature/following-filters-that-fade/,gender
Monte Vista High School,feat,https://mvstampede.net/6102/feature/giving-health-class-a-makeover/,education
Monte Vista High School,feat,https://mvstampede.net/5786/feature/from-the-hallways-of-monte-vista-to-the-halls-of-congress/,education
Monte Vista High School,feat,https://mvstampede.net/5726/feature/diversifying-the-classroom-one-book-at-a-time/,diversity
Monte Vista High School,feat,https://mvstampede.net/5519/feature/monte-vistas-next-top-model/,diversity
Monte Vista High School,feat,https://mvstampede.net/5467/feature/a-look-at-the-student-senate/,education
Monte Vista High School,feat,https://mvstampede.net/5330/feature/monte-vistas-jewish-student-union-takes-a-stand-against-hate/,diversity
Diamond Bar High School,news,https://dbbullseye.com/2024/schools-compensated-for-sickness/,education
Diamond Bar High School,news,https://dbbullseye.com/2024/escaping-school-and-stress-at-thrive/,education
Diamond Bar High School,news,https://dbbullseye.com/2023/ap-government-students-advocate-pre-voting-registration/,democracy
Diamond Bar High School,news,https://dbbullseye.com/2023/honoring-hispanic-heroes/,diversity
Diamond Bar High School,feat,https://dbbullseye.com/2024/diversifying-student-culture/,diversity
Diamond Bar High School,feat,https://dbbullseye.com/2024/reducing-the-world-of-hunger/,humanitarian
Diamond Bar High School,feat,https://dbbullseye.com/2024/helping-shoot-for-the-stars/,diversity
Diamond Bar High School,feat,https://dbbullseye.com/2024/students-brighten-lives-of-seniors/,humanitarian
Diamond Bar High School,feat,https://dbbullseye.com/2024/a-passion-for-politics/,education
Diamond Bar High School,feat,https://dbbullseye.com/2023/fostering-new-connections/,diversity
Diamond Bar High School,feat,https://dbbullseye.com/2023/filipino-heritage-month/,diversity
Downey High School,news,https://www.thedowneylegend.com/news/2024/04/10/congressional-ban-on-tiktok/,geopolitics
Downey High School,news,https://www.thedowneylegend.com/news/2024/04/06/primary-elections/,democracy
Downey High School,news,https://www.thedowneylegend.com/news/2024/04/06/biden-trump-visit-to-border/,immigration
Downey High School,news,https://www.thedowneylegend.com/news/2024/03/14/the-death-of-navalny/,anti-corruption
Downey High School,news,https://www.thedowneylegend.com/news/2024/03/13/new-york-special-election-for-3rd-congressional-district/,democracy
Downey High School,news,https://www.thedowneylegend.com/news/2024/03/05/texas-border-policy/,human rights
Downey High School,news,https://www.thedowneylegend.com/news/2024/03/05/current-state-on-gaza/,humanitarian
Downey High School,news,https://www.thedowneylegend.com/news/2024/02/11/maine-shooting/,crime
Downey High School,news,https://www.thedowneylegend.com/news/2024/02/09/closure-of-i-10-freeway/,crime
Downey High School,news,https://www.thedowneylegend.com/news/2024/02/07/conflict-in-ecuador/,crime
Downey High School,news,https://www.thedowneylegend.com/news/2023/12/13/wolves-affecting-california-farmers/,environment
Downey High School,news,https://www.thedowneylegend.com/news/2023/11/28/possible-ban-on-food-dyes/,health
Downey High School,news,https://www.thedowneylegend.com/news/2023/11/28/israel-and-palestine-war/,geopolitics
Downey High School,news,https://www.thedowneylegend.com/news/2023/11/27/path-of-hurricane-otis/,environment
Downey High School,news,https://www.thedowneylegend.com/news/2023/11/18/historical-moment-in-congress/,democracy
Downey High School,news,https://www.thedowneylegend.com/news/2023/11/18/breast-cancer-awareness-month-2/,health
Downey High School,news,https://www.thedowneylegend.com/news/2023/11/16/saving-stay-gallery-and-the-value-of-art/,diversity
Downey High School,news,https://www.thedowneylegend.com/news/2023/09/29/2023-u-s-open/,gender
Downey High School,news,https://www.thedowneylegend.com/news/2023/09/29/rio-grande/,human rights
Downey High School,news,https://www.thedowneylegend.com/news/2023/02/01/ticketmaster-fiasco/,economy
Downey High School,news,https://www.thedowneylegend.com/news/2022/12/22/climate-change-in-2022/,environment
Downey High School,news,https://www.thedowneylegend.com/news/2022/12/16/10-years-since-sandy-hook-and-nothing-has-changed/,gun control
Eastside College Preparatory School,news,https://eastsidepanther.org/4577/news/why-is-the-restroom-locked/,gender
Eastside College Preparatory School,news,https://eastsidepanther.org/4147/news/epa-weathers-severe-storms-but-drought-isnt-over-yet/,environment
Eastside College Preparatory School,news,https://eastsidepanther.org/4038/news/world-cup-fever-unites-students/,education
Eastside College Preparatory School,news,https://eastsidepanther.org/3994/news/__trashed/,education
Eastside College Preparatory School,news,https://eastsidepanther.org/3919/news/mask-optional-policy-confusing-or-liberating/,covid-19
Eastside College Preparatory School,news,https://eastsidepanther.org/3630/news/canopy-newspaper-to-explore-epa-green-history/,environment
Eastside College Preparatory School,news,https://eastsidepanther.org/3607/news/no-more-covid-tests-but-masks-remain/,covid-19
Eastside College Preparatory School,news,https://eastsidepanther.org/3158/news/upcoming-supreme-court-decision-could-change-abortion-rights-in-the-u-s/,gender
Eastside College Preparatory School,news,https://eastsidepanther.org/2492/news/mystery-tent-supports-health-on-campus/,health
Eastside College Preparatory School,op,https://eastsidepanther.org/4165/opinion/celebs-should-not-control-social-media/,tech/innovation
Eastside College Preparatory School,op,https://eastsidepanther.org/4005/opinion/some-students-cant-read-whatever-they-want-be-grateful-that-you-can/,education
Eastside College Preparatory School,op,https://eastsidepanther.org/4064/opinion/lets-make-in-person-conferences-an-option/,education
Eastside College Preparatory School,op,https://eastsidepanther.org/3913/opinion/tutorial-convos-are-important-let-us-talk/,education
Eastside College Preparatory School,op,https://eastsidepanther.org/3911/opinion/farmworkers-deserve-our-support/,human rights
Eastside College Preparatory School,op,https://eastsidepanther.org/3696/opinion/editorial-let-students-decide-how-to-concentrate/,education
Eastside College Preparatory School,op,https://eastsidepanther.org/3707/opinion/feelin-some-love-tell-the-person-not-their-locker/,gender
Eastside College Preparatory School,op,https://eastsidepanther.org/3700/opinion/supreme-court-nominee-inspires-us-to-strive-for-our-goals/,diversity
Eastside College Preparatory School,op,https://eastsidepanther.org/3745/opinion/editorial-not-to-be-a-party-pooper-but-give-me-back-my-privacy/,education
Eastside College Preparatory School,op,https://eastsidepanther.org/3750/opinion/therapy-its-a-necessity/,health
Eastside College Preparatory School,op,https://eastsidepanther.org/3060/opinion/editorial-lets-rethink-the-honor-roll-system/,education
Eastside College Preparatory School,op,https://eastsidepanther.org/2936/opinion/editorial-pay-attention-to-science-get-kids-vaccinated/,health
Eastside College Preparatory School,op,https://eastsidepanther.org/1816/showcase/editorial-justice-for-floyd-now-everyone-else/,racial issues
Eastside College Preparatory School,op,https://eastsidepanther.org/1347/opinion/panther-editorial-senate-must-convict-trump-americans-must-pull-together-2/,democracy
Eastside College Preparatory School,feat,https://eastsidepanther.org/4187/features/sinaloa-terror-disrupts-plans-and-fuels-trends/,crime
Eastside College Preparatory School,feat,https://eastsidepanther.org/3991/features/gen-z-steps-into-political-leadership/,diversity
Eastside College Preparatory School,feat,https://eastsidepanther.org/3946/features/coastal-cleanup-draws-community-together-achieves-record-turnout/,environment
Eastside College Preparatory School,feat,https://eastsidepanther.org/3732/features/fitting-in-at-college-alumni-reflect-on-challenges-at-predominantly-white-schools/,"diversity, racial issues, education"
Eastside College Preparatory School,feat,https://eastsidepanther.org/3663/features/debate-where-teamwork-makes-the-dream-work/,education
Eastside College Preparatory School,feat,https://eastsidepanther.org/2955/features/readers-find-haven-in-new-library/,education
Eastside College Preparatory School,feat,https://eastsidepanther.org/2977/features/students-consider-campus-security-measures/,education
Eastside College Preparatory School,feat,https://eastsidepanther.org/2704/features/eastside-volunteers-help-coastal-cleanup/,environment
Eastside College Preparatory School,feat,https://eastsidepanther.org/2427/features/nanor-turns-passion-into-action-helping-to-rebuild-in-armenia-after-war/,humanitarian
Eleanor Roosevelt High School,news,https://therooseveltreview.org/30299/uncategorized/representative-mike-johnson-set-to-be-new-house-speaker/,politics
Eleanor Roosevelt High School,news,https://therooseveltreview.org/31836/news/japan-blocks-mount-fuji-from-tourists/,environment
Eleanor Roosevelt High School,news,https://therooseveltreview.org/31681/news/google-blocks-california-news-outlets/,tech/innovation
Eleanor Roosevelt High School,news,https://therooseveltreview.org/31581/news/kate-middleton-opens-up-about-her-cancer-diagnosis/,health
Eleanor Roosevelt High School,news,https://therooseveltreview.org/31525/news/starbucks-under-fire-for-violating-the-americans-with-disabilities-act/,human rights
Eleanor Roosevelt High School,news,https://therooseveltreview.org/31378/news/newsom-clarifies-new-ca-minimum-wage-law/,anti-corruption
Eleanor Roosevelt High School,news,https://therooseveltreview.org/31077/news/black-leaders-who-are-changing-todays-world/,diversity
Eleanor Roosevelt High School,news,https://therooseveltreview.org/31079/sports/suspects-charged-for-mass-shooting-at-chiefs-celebration-parade/,crime
Eleanor Roosevelt High School,news,https://therooseveltreview.org/30991/ae/snoop-dog-and-master-p-sue-walmart-and-post-foods-over-their-cereal-brand/,racial issues
Eleanor Roosevelt High School,news,https://therooseveltreview.org/30864/news/disney-plans-to-spend-over-a-billion-dollars-on-expansion-project/,economy
Eleanor Roosevelt High School,news,https://therooseveltreview.org/30836/news/trump-abruptly-exits-court-amid-defamation-trial-attorney-urges-massive-damages-for-habitual-lies/,crime
Eleanor Roosevelt High School,news,https://therooseveltreview.org/30778/news/costco-cracking-down-on-membership-card-sharing/,economy
Eleanor Roosevelt High School,news,https://therooseveltreview.org/30688/news/pro-palestine-activists-boycott-the-big-three/,human rights
Eleanor Roosevelt High School,news,https://therooseveltreview.org/30582/news/legacy-of-rosalynn-carter/,human rights
Eleanor Roosevelt High School,news,https://therooseveltreview.org/30571/news/chinese-and-us-presidents-meet-in-san-francisco/,geopolitics
Eleanor Roosevelt High School,news,https://therooseveltreview.org/30440/news/ca-assemblywoman-wendy-carrillo-arrested-for-dui/,crime
Eleanor Roosevelt High School,news,https://therooseveltreview.org/30179/news/palestinian-israeli-conflict/,geopolitics
Eleanor Roosevelt High School,news,https://therooseveltreview.org/29941/news/japan-has-begun-preparations-for-the-second-round-of-sewage-discharge-into-the-sea/,ocean affairs
Eleanor Roosevelt High School,news,https://therooseveltreview.org/29856/uncategorized/josh-primo-ex-spurs-player-suspended/,crime
Eleanor Roosevelt High School,news,https://therooseveltreview.org/29788/news/gavin-newsom-refuses-law-banning-books-with-queer-and-racial-teachings/,"education, racial issues, gender"
Eleanor Roosevelt High School,news,https://therooseveltreview.org/29688/news/drew-barrymore-criticized-for-breaking-wag-strike-rules/,human rights
Eleanor Roosevelt High School,feat,https://therooseveltreview.org/26113/showcase/upcoming-event-erhs-gsa-hosting-holiday-movie-night-and-potluck/,diversity
Eleanor Roosevelt High School,feat,https://therooseveltreview.org/23446/uncategorized/chadwick-boseman-rewarding-his-legacy/,diversity
Eleanor Roosevelt High School,feat,https://therooseveltreview.org/22929/showcase/peer-mentorship-to-return-soon-to-students/,education
Eleanor Roosevelt High School,feat,https://therooseveltreview.org/22536/op-ed/feature/lavonda-street-who/,education
Eleanor Roosevelt High School,feat,https://therooseveltreview.org/22533/news/covid-19-affecting-schools/,covid-19
Eleanor Roosevelt High School,feat,https://therooseveltreview.org/20294/news/politician-spotlight-elizabeth-warren/,democracy
Eleanor Roosevelt High School,feat,https://therooseveltreview.org/19978/op-ed/feature/triangle-shirtwaist-factory-fire/,human rights
Eleanor Roosevelt High School,feat,https://therooseveltreview.org/15360/showcase/february-staff-spotlight-heidi-oberdank/,education
Eleanor Roosevelt High School,op,https://therooseveltreview.org/31664/ae/album-review-living-in-darkness/,culture/arts
Eleanor Roosevelt High School,op,https://therooseveltreview.org/31541/op-ed/tiktok-ban-need-second-quote-cite-source-of-pics/,cyber issues
Eleanor Roosevelt High School,op,https://therooseveltreview.org/31583/op-ed/technologies-negative-impact-on-education/,education
Eleanor Roosevelt High School,op,https://therooseveltreview.org/30565/showcase/how-the-healthcare-system-can-fail-female-patients/,"health, feminism, gender"
Eleanor Roosevelt High School,op,https://therooseveltreview.org/31009/op-ed/valentines-day-love-or-hate/,custom category: culture and society
Eleanor Roosevelt High School,op,https://therooseveltreview.org/30691/op-ed/chinese-genius-wandering-us-for-16-years/,humanitarian
Arroyo High School,news,https://knightsbanner.com/3149/news/the-best-in-the-valley/,education
Arroyo High School,news,https://knightsbanner.com/3086/news/womens-history-month/,feminism
Arroyo High School,op,https://knightsbanner.com/2816/opinion/ethical-issues-that-come-with-ai-art/,tech/innovation
Arroyo High School,op,https://knightsbanner.com/1675/opinion/1675/,diversity
Arroyo High School,feat,https://knightsbanner.com/3136/features/life-as-a-military-child/,diversity
San Dieguito Academy,news,https://www.sdamustang.com/featured-stories/2024/02/16/recently-heard-supreme-court-case-could-vastly-reshape-government-structure/,regulatory policy
San Dieguito Academy,news,https://www.sdamustang.com/news/2023/11/29/will-ecuadors-new-president-bring-stability-to-the-turbulent-nation/,crime
San Dieguito Academy,news,https://www.sdamustang.com/featured-stories/2023/11/06/ending-willful-defiance-suspensions/,education
San Dieguito Academy,news,https://www.sdamustang.com/featured-stories/2023/11/06/threats-to-in-vitro-access/,health
San Dieguito Academy,news,https://www.sdamustang.com/opinions/2023/05/24/arming-teachers-is-not-the-answer/,gun control
San Dieguito Academy,news,https://www.sdamustang.com/news/2023/05/23/tiktoks-browser-monitoring-stirs-controversy/,cyber issues
San Dieguito Academy,news,https://www.sdamustang.com/featured-stories/2023/05/08/civil-unrest-in-france/,democracy
San Dieguito Academy,news,https://www.sdamustang.com/news/politics/2023/05/04/trumps-indictment/,crime
San Dieguito Academy,news,https://www.sdamustang.com/news/2023/03/27/an-overview-on-the-iranian-protests/,human rights
San Dieguito Academy,news,https://www.sdamustang.com/news/politics/2023/03/24/supreme-courts-student-loan-decision/,education
